final_score,P1,P2,P3,P4,P5,P6,P7,P8,dscr,post_loan_emi_ratio,loan_to_income,payment_streak,insurance_coverage,savings_buffer_months,income_growth_slope,w_platform,w_vendor,work_type,product,approved
553.6582307187538,0.6748081208259076,0.28003457164859935,0.6232454800006952,0.336007679264252,0.7820363816035182,0.7853325572555266,0.8190498932096016,0.8127687516168955,1.7270729979662558,0.4484972234539548,4.274426970895339,15,0.16630211723984145,4.035944859970416,0.35906873327489947,0,1,street_vendor,income_bridge,0
553.4270246429743,0.4365403788170962,0.85607880285777,0.9625389525213243,0.794030884035112,0.40149745451586377,0.7683339170957143,0.7787555930184634,0.8579055893659535,1.7220848501212325,0.16407337633185307,3.5620009219047843,2,0.4319527087162343,2.9294317449612057,0.5044797624905488,1,0,platform_worker,emergency_micro,1
624.1962271566034,0.804979445424231,0.8667454949858022,0.5811237218845607,0.8961215077893486,0.4412458623701876,0.6202353245377917,0.8601510586402082,0.8539788744438073,1.300377343330596,0.19711133847144222,2.7423564558006768,12,0.3085753464834328,2.8420124999545724,0.27153758625370283,1,0,platform_worker,income_bridge,0
408.6719755342202,0.8316262694084932,0.8017530310725344,0.9700561164791663,0.6542687017218501,0.9405884164790618,0.6192145033998268,0.7316110089489009,0.9630816074921199,1.308836309821832,0.20981774750322618,2.106299165303055,8,0.21227399011874007,2.4855234940250543,0.7698732565109085,1,0,platform_worker,income_bridge,0
427.5082167486967,0.690349423504177,0.5673038153772292,0.4963820497487616,0.9054199127098868,0.3121049789578611,0.4228505661048938,0.744057003874907,0.9699158376943192,2.396617524458209,0.19386228795439464,2.1422224768746414,13,0.5777868006776243,6.669948781713067,0.3522494871262647,1,0,platform_worker,emergency_micro,0
543.7712470759027,0.3785490684416065,0.8319176773767732,0.7878809586768281,0.6891729422359166,0.7942231720942249,0.7200761445817092,0.609745354113743,0.6339222336190998,1.9750826305696034,0.1030513040154554,1.266188439340594,8,0.21879407331476214,1.4310151607571564,0.18159520483326824,1,0,platform_worker,growth,0
498.71688796655764,0.6478631396839617,0.779804594565847,0.7960962008796925,0.6173899079355216,0.6419455562232987,0.9308259927494956,0.7049521139278174,0.8848042050513072,1.863711149935044,0.7790282986470436,2.0762409623204614,7,0.5760351011431476,0.9631968488446567,0.4634031619596133,1,0,platform_worker,income_bridge,0
631.4247332595273,0.7340528825900086,0.4003174015052356,0.7496315250086811,0.4390532449032117,0.8099808429290765,0.9193475983397172,0.7161078072507178,0.7418386567364652,2.4107103294919052,0.35600143561222136,1.4658664855744457,8,0.48740635123514,2.0387039070013295,0.2239691017692158,0,1,street_vendor,income_bridge,0
509.1975924478789,0.40952268927731394,0.8967455148023781,0.8124715705450856,0.8953152130739664,0.7105239528639745,0.7580679675649068,0.9018101893377344,0.8230799752350274,2.0669872078830993,0.28977299697904385,2.0497259920411044,15,0.12871830852456065,5.454717882342312,0.8142587965419831,0,0,skilled_tradesperson,growth,0
458.76962986647084,0.831573057468023,0.9488592294382255,0.9350981645338214,0.8025310702659499,0.5333240013698691,0.8813217652299706,0.7519250447640812,0.7136126328909306,1.860822836804334,0.23068511647887616,3.1812651528882134,12,0.046336891525464795,3.9873907795697052,0.7286503244998113,0,1,street_vendor,emergency_micro,1
746.5648768921554,0.8820382976651365,0.7591453821083844,0.5381418113742054,0.765128292476689,0.91726015020577,0.6179008417512214,0.7045383879454876,0.632024938585672,2.3254280222174017,0.32062975827160495,8.74342871509949,6,0.17994528631638443,1.6511431982716938,0.6749104094934081,0,0,skilled_tradesperson,emergency_micro,1
577.4223699513465,0.8103875878983038,0.703521261747165,0.6913780028959913,0.7507054065880185,0.9010762761513149,0.6451114139774631,0.5810348820580348,0.6426884141723663,1.7195718075797355,0.2021411273529723,2.854628655589074,9,0.22231808076726345,0.8960526220060652,0.9198860967282889,0,1,street_vendor,emergency_micro,0
606.7528204687924,0.8490786495896337,0.8728613773293542,0.9277950979973633,0.5435811955504265,0.8615895820929956,0.7257326426325732,0.6431301514671672,0.5040776634050357,1.501233595375046,0.4380914503610511,5.354019261754012,11,0.19419859307805468,0.7560052063362894,0.33348762700757567,1,0,platform_worker,income_bridge,0
457.52518137865434,0.8011357270045727,0.7193463835274739,0.7491835207537951,0.7802759397306986,0.8070355651659309,0.8380238877506241,0.8398668915474501,0.8533123778114857,1.5358475888084284,0.4816106409152989,2.075973495530564,8,0.7312339162501986,2.441916027229439,0.41940712740841635,1,0,platform_worker,emergency_micro,0
545.5617275474817,0.5805579885237593,0.7448838594106149,0.9195497923926069,0.6574875953899763,0.7406094025233014,0.856352159855541,0.711373059519217,0.9291882295631722,1.982869521331682,0.26792330937528497,2.360522913577549,11,0.2822930808711924,2.4976747396337258,0.29946737528390766,1,0,platform_worker,income_bridge,0
611.0922589709866,0.3808901433445744,0.629896758238678,0.7858651840365475,0.7532848512455891,0.4827773869870838,0.9255413890567223,0.4638553335264625,0.8879147157756271,1.8876127422958333,0.3323807493866852,4.217159043535885,8,0.5115301801328849,2.3085196270156527,0.6025719086101322,0,1,street_vendor,emergency_micro,1
484.90064225776973,0.37531304869633225,0.7991771290153142,0.6895886908646642,0.42901026317825247,0.8080831942656587,0.6340990819385552,0.7018550423888891,0.9653391353952955,0.6795903645264241,0.10087132524646054,1.7552969397165847,9,0.20112786375493297,1.0924363924606968,0.5544542037627995,0,0,freelancer,emergency_micro,0
637.5698018345672,0.7442168922185555,0.8532420064785899,0.9088272062817119,0.6806294195539148,0.6391768892273263,0.8134259625587791,0.4873900902666005,0.8289324572657689,1.4261384574306388,0.2927533770432245,2.9454284497084293,9,0.20919917983739858,1.8805444501961808,0.5054967737143363,1,0,platform_worker,income_bridge,0
539.9361310081194,0.6701243647978811,0.7862777628852463,0.8630383213752393,0.7508701460967891,0.7673163791582834,0.7150650592812858,0.8711863909733975,0.9076977572270128,0.9989831670984564,0.18485289379709258,2.099385898996081,5,0.10803283761470128,0.801068762815311,0.5185315335425358,1,0,platform_worker,growth,0
570.8306250206723,0.6612185938253877,0.9705337191066835,0.8203754639088222,0.839554570230252,0.7712278398218163,0.6946555471004424,0.37149163304386473,0.7851306595525512,1.2612221171010713,0.3411805876263241,3.7702882753257883,12,0.04469386006338628,2.438444297741928,0.35051342839152116,0,0,freelancer,growth,0
539.8293387770603,0.8085432697994555,0.7451863749845968,0.8125316775874429,0.8805265047287553,0.6779889531959372,0.8556890163576524,0.6189147988882497,0.9695775848515847,4.35818200145791,0.1121102680442454,2.9783587689528432,9,0.26110475755499585,1.2197442114789332,0.8411861553558921,0,0,freelancer,income_bridge,0
785.2278184508938,0.6481820036189181,0.6608596413229141,0.7865862120547368,0.5592366740257722,0.7936658561595504,0.8345891383744043,0.4924614821623983,0.7377812412327244,0.7815771800348102,0.5828734604799386,2.8178611460589367,9,0.5010853063521931,0.4475640347259225,0.6069990323788763,1,0,platform_worker,emergency_micro,0
598.6502775262067,0.5530850504188373,0.5745568872678821,0.5612536357268364,0.3645261983644246,0.6869543991743449,0.9554648196147132,0.973109985290345,0.6720522989188046,0.9034363393167084,0.4546652876377833,1.9916834541181625,6,0.21950070653431714,1.5807737793100243,0.23950570335400317,0,1,street_vendor,growth,0
494.22890710441,0.6678695818775855,0.7933900226224552,0.8461741426705738,0.8454555972803165,0.34311366432991913,0.8656965877521517,0.4894440323030284,0.4330317213068181,1.072335685705386,0.22771174460633015,3.5849511506511647,14,0.23131071479560564,1.1227353537543423,0.3734310812112113,0,0,freelancer,growth,0
682.2544912103189,0.4753331794501502,0.774357067904654,0.8304662757913891,0.7286203819962975,0.7944905126094165,0.8572022472119406,0.6369793384445119,0.8270910578657815,0.6696754445128925,0.2636639420926893,4.57202376088476,14,0.3309805099661982,2.7589299184337897,0.6223982454881584,0,1,street_vendor,growth,0
477.9156350028978,0.8956402170225555,0.2869731507622408,0.7410746930508226,0.8710532881874126,0.6778218704574193,0.6945341935231601,0.6978278092267916,0.6537388811291243,1.6676258822187047,0.5963159160102148,5.0162363448877345,14,0.2829327427276382,1.1844144236658378,0.7844213030065124,0,0,skilled_tradesperson,growth,0
620.8863595004756,0.6673801445828316,0.5398060249193846,0.6519661285674679,0.4685964157570921,0.9145177527032079,0.5620471227127946,0.7708182881017077,0.7679445145103768,2.573105586269848,0.37451533818213295,1.0010214424742585,12,0.13573320350701973,1.1499508304576491,0.3916605031554902,0,1,street_vendor,income_bridge,0
404.03298761202245,0.8052028645314083,0.3625586198983409,0.783303688863599,0.5230603741585594,0.8597452594666406,0.6779535626677274,0.8988184894246022,0.9050940096286592,2.3576399176153595,0.2238250228076806,1.0961441608176896,13,0.11954199655708407,1.2589013431402858,0.8200061141566826,1,0,platform_worker,emergency_micro,0
467.1813951101569,0.7397682008970679,0.8581354451813701,0.6862475836269085,0.6437380186408828,0.8512059166214105,0.7693186297353993,0.7153247174297606,0.939413833627912,2.2713974914707262,0.22351455144418872,3.9943886988465143,7,0.04165923951633096,1.7295790341300603,0.5847989434575485,0,1,street_vendor,income_bridge,0
619.6861235869123,0.7128989991322641,0.8711384823912904,0.7451460829643445,0.8349888808687385,0.578995209914298,0.7356284233177595,0.6786828119640061,0.8959531986508553,0.812439916886962,0.2424995954115045,3.171400317874271,18,0.12726908236282838,1.368925548733959,0.6227220970053834,0,0,freelancer,income_bridge,0
673.8466579995411,0.5373607011177925,0.7004488994125504,0.7254004770729517,0.4447062132364381,0.9139334755445204,0.5668375400445509,0.863385013507406,0.8358157031477726,1.1198832566659211,0.38694338640811937,3.9778178567155558,15,0.2206237887107554,1.5752195317160411,0.36155656931783114,1,0,platform_worker,emergency_micro,0
617.1368281189971,0.7275061960753165,0.5825571202392502,0.8817143990872363,0.4551815893161642,0.6763503871790749,0.5648813782753043,0.6856781616545856,0.9666297048670629,1.0935798509370127,0.40618332504914995,4.6129774023438035,9,0.07921267805908992,0.9422775426157394,0.35457276886890743,0,1,street_vendor,growth,0
588.435171761176,0.3295988820529994,0.7443346521630526,0.6137059095621081,0.6157856140173162,0.8015168423775576,0.7223321237788928,0.9659707188358834,0.522043621662925,1.5125295116803092,0.3001730194624006,6.688691596994435,10,0.23460830473112135,0.9750206547395648,0.4586159608674155,1,0,platform_worker,growth,0
569.8896304410712,0.8828369374111656,0.7750418314644428,0.6212307272780004,0.7715488507612284,0.5248269052570271,0.5648487792012894,0.9135533072955906,0.6203070836395428,1.4752811113854336,0.2957583681581593,2.0641038982721547,9,0.4655035885265142,3.3813741821714975,0.7846364629204543,1,0,platform_worker,income_bridge,0
452.1478009632573,0.3633726684388606,0.9064437264083525,0.8146300520409882,0.6550589201232925,0.8139973549851139,0.5143349661494576,0.8118640438324833,0.7154009984929793,1.7244671491697658,0.04213540585059936,2.7885542257483564,9,0.2324839637913922,2.253645899308643,0.7133217692460179,0,1,street_vendor,income_bridge,0
528.0155791605291,0.7832456255152751,0.9155278607054137,0.6947076707177269,0.7088645460229211,0.9678593700413601,0.9089226464868825,0.9148278652026927,0.7877914252726992,1.016712709123193,0.27784103307593455,1.1248540249403967,12,0.4893092948128027,1.2804173171046773,0.15541732535172298,0,0,freelancer,income_bridge,0
553.9361229040212,0.8048427725498452,0.7591703897503118,0.7786710616169952,0.7128716292832022,0.8609043549142625,0.5090045067835646,0.7489175029236864,0.3876661462018087,1.8674570486269373,0.47076681733048964,4.060589913903236,9,0.022286530178937617,2.588113071011873,0.8581797680157817,0,1,street_vendor,income_bridge,0
705.7122226218916,0.8866621953107673,0.8098985209343534,0.7030444751063879,0.9208930087022975,0.8602618174374623,0.8859291431632386,0.4077570213587401,0.81672361410333,1.0996109003758872,0.560072791728876,8.348744609114132,6,0.0819058413001821,1.211396828166001,0.35682499389058897,1,0,platform_worker,income_bridge,0
634.3618289568461,0.47089239132622573,0.9477322230186098,0.8121085231573174,0.5477649618762728,0.7256323196123747,0.9090411285418725,0.5351803911698535,0.8623095338478013,1.7776360808768419,0.37664457625323744,9.797915950115819,9,0.5311271005327824,2.039358873319992,0.653122155179937,1,0,platform_worker,growth,0
423.69598446372663,0.6924755830828808,0.46996170321196307,0.6301174055798472,0.579750335846682,0.5952053579222616,0.8973806051696356,0.6986653442204145,0.7487323581084278,3.801315930744265,0.22105632012028867,2.878768171862015,10,0.1300036632974287,1.9106153564577353,0.9211732285160878,0,0,freelancer,growth,0
632.4083969394795,0.7411582178552223,0.7538022465660696,0.7695637074662257,0.6661420340805346,0.8146670858400458,0.5575078594447687,0.7721607762034348,0.5564013439012124,2.53314288715813,0.22012104110645708,2.7605622281293862,8,0.15475341031646425,1.5908140609950177,0.12322532505078071,1,0,platform_worker,emergency_micro,1
561.4917719583683,0.6800667159308288,0.8367929255602482,0.31427009497838404,0.7830842306214428,0.5690291875086849,0.7573887749001064,0.8508939393243203,0.7062107331645691,1.8182084924338506,0.20078000258347786,2.475874816204526,9,0.6484844041909489,0.8999789253719324,0.6393917020384859,0,0,skilled_tradesperson,growth,0
532.3077999694042,0.648969509953825,0.8505920770039644,0.7432054034728546,0.8771880608619415,0.7265804443914257,0.7728336015162021,0.5108600106460878,0.8852140873968541,2.6784981769757015,0.12626930722411947,5.122652935715744,9,0.31886005554309865,0.7474934044595546,0.6435794845453441,0,1,street_vendor,emergency_micro,0
661.1676288840868,0.8920904108577602,0.45954022996956184,0.6630187544265899,0.5643538924953512,0.7708251901084977,0.9151169625018075,0.8458160748638685,0.4232288624085489,2.3456940608690875,0.47460155828303574,4.913737799206873,3,0.3560060681984996,3.8253092163160907,0.6583003681544921,0,0,skilled_tradesperson,emergency_micro,1
703.099952249595,0.953652076956407,0.736195962136774,0.666212051038093,0.7527100726114504,0.9181856228816819,0.9219639809155983,0.6902241664968366,0.8826329266405245,1.6525177235122417,0.47273599549451417,4.992104765508174,16,0.07008484634121388,0.9044777197874821,0.40830683991846595,0,1,street_vendor,emergency_micro,1
693.1280119116199,0.985331737467283,0.9267834178153006,0.45940589731998643,0.715773996869342,0.8612039632450019,0.5417312095678283,0.9355694643602871,0.6586895220671746,2.4991560205892425,0.12870311950007424,4.1744215971316105,15,0.23180720900498264,2.265469237398507,0.42120751903886555,0,0,skilled_tradesperson,income_bridge,1
516.0782476777362,0.8022310502176575,0.8228116261393723,0.9153008601832734,0.5452373193814316,0.7173229962201684,0.8100683225016635,0.6776405729172357,0.47329245583312557,1.888592570965274,0.28039460007448963,1.2308483698327337,13,0.0698495323698915,2.6646832141391705,0.4695451871080734,0,0,skilled_tradesperson,growth,0
569.0787624148785,0.7108527745949949,0.8636094890795314,0.9358962289935842,0.8356345126851683,0.633321880365856,0.7165108694322313,0.8780592761418856,0.6345473849939882,2.010459873470924,0.4732672931440516,1.9210904086588996,7,0.11778853248527392,2.3329464339277326,0.13210748314511755,1,0,platform_worker,income_bridge,0
633.1263431403564,0.9082058389224078,0.4784722245900663,0.9410298903990696,0.39718730810013203,0.7622966452340232,0.5911072675042962,0.9181564082110214,0.7216441145605994,1.5455559186450056,0.10502947322408006,3.1985661528882057,7,0.5146278381035105,2.9829913380697777,0.5149437700435576,0,1,street_vendor,emergency_micro,1
697.5545127122359,0.676561564507556,0.4172142695665606,0.967419990655826,0.7513151622037886,0.7989844087048268,0.4168951647288978,0.6529189746749688,0.8457222741862922,1.1630498513055372,0.2557268323718347,3.9873711716287357,11,0.17818751574555194,1.650240764437745,0.3791219269047161,1,0,platform_worker,emergency_micro,0
552.082576215471,0.7315225065031864,0.63897983386977,0.8113473722901904,0.9178668324617545,0.6067998081207521,0.8155713657478263,0.24657605227521326,0.8534363112657577,2.4322427754780827,0.3688120830142801,0.9302176261948858,7,0.17211886765043644,1.6773874032043807,0.4568483235994541,0,1,street_vendor,growth,0
581.4341023336183,0.9666681487592584,0.3904022813545259,0.7567054710498775,0.7388849460605089,0.937335946382581,0.880245516842236,0.53616182702588,0.7077841423430906,2.133946815575834,0.0470640843794573,3.0741502022522433,10,0.43005362259579166,0.4463823676868397,0.20766995929678472,1,0,platform_worker,growth,0
489.36650259939717,0.4020995634716759,0.6269795214900385,0.7441454716475512,0.6848184080627123,0.9122005048741815,0.26547635310669576,0.9261894865106547,0.6567254941665112,1.1588492002188973,0.1749064331670815,3.966146731557915,12,0.023811236450677266,1.8809697324286656,0.5779693504019743,0,0,freelancer,growth,0
480.37933759193294,0.8261835696126056,0.7335341366231372,0.6635138007226163,0.4411020909138901,0.8917054229331962,0.6901683250988699,0.7507955875364609,0.5847185138414112,0.9633761662647501,0.3248098130393964,6.894164246039372,13,0.23204884331945175,1.6517185432345909,0.3781936382616588,1,0,platform_worker,emergency_micro,0
681.2525822394198,0.8659656787157171,0.913669082240485,0.7679549546574415,0.7035262533229242,0.6493966158626636,0.6209786354487336,0.4231881168798945,0.6460580887062584,2.0004212364655922,0.3895093223815631,4.249554860609287,8,0.7096958796880042,1.3470395203966514,0.08787562357633116,1,0,platform_worker,income_bridge,0
735.6240028570824,0.9331822403894974,0.6661508376391843,0.9267236117420675,0.7268002887346218,0.8044086902361612,0.6023158247332064,0.7797979475632073,0.7446269079033383,1.4925532086945983,0.21317848948134374,1.343293822209312,8,0.18149562577670375,1.6716308520137588,0.44257603315579985,0,1,street_vendor,growth,0
592.7989878419667,0.7234549347455144,0.6320153614663276,0.8961147318802097,0.4862389960415403,0.4019392230520634,0.48653111727929077,0.6420429924526428,0.9721840359614254,2.5922576762942797,0.2623768496726207,1.5238832730556342,12,0.09250080386764542,1.9851515385856258,0.7746075475765349,0,0,skilled_tradesperson,emergency_micro,0
700.3532897892024,0.4158011046037848,0.8354852037227403,0.7843568343813767,0.8722594199602215,0.634745825975778,0.798790810361728,0.854722479858746,0.7434885577711999,1.7533049528349822,0.29000362103673244,6.641978203595415,11,0.2089300516130764,1.41429315775211,0.6568989789777498,0,0,skilled_tradesperson,income_bridge,0
636.1636025047634,0.9003485208543603,0.6903790806522306,0.7816243187996637,0.2664682583989927,0.7589339018839887,0.8865678197408539,0.6332345701667513,0.3441525184379562,1.479411664554503,0.0990225496781849,1.2301186534819404,10,0.2880500715641356,1.3477167462572002,0.4720783605622012,0,0,freelancer,emergency_micro,1
535.4880245394876,0.7339959388878251,0.7696399208593886,0.7561394717444901,0.73790190492574,0.8216800336913793,0.7537255732513874,0.5645968149859909,0.3025957976645931,1.114470599257158,0.0734958291544667,1.8302124344511208,11,0.6374136594216315,1.2546527896127933,0.5495559218791166,1,0,platform_worker,emergency_micro,0
636.1395605508415,0.47474581817972455,0.8904548534549998,0.3483369616935194,0.8124873265685826,0.8918690176944019,0.8807210403181053,0.7932966991182734,0.8632417392890116,1.995774187717812,0.14400713768188914,1.3590468312349822,9,0.13492431646289954,0.9681647998260191,0.8034668542279007,1,0,platform_worker,emergency_micro,1
753.8036566465969,0.786065484823447,0.6238411357389029,0.772487974273025,0.49526151291575227,0.7547347746648956,0.7995390230405625,0.7786993631282212,0.8255656940183358,1.3121020526873513,0.016932939780221163,2.507088640355011,4,0.3593760661223188,2.7922947646570346,0.38079251758577903,0,0,freelancer,emergency_micro,1
596.4173960890048,0.663497178499642,0.463428485634293,0.8952769200283279,0.52468725543366,0.7443355410371214,0.44466569318050914,0.655774315678855,0.7583108774153338,1.4049810005917616,0.17261077661114918,1.8013758613523387,11,0.3326856383062413,2.643432573847778,0.5250016491905644,1,0,platform_worker,growth,0
756.4643655814007,0.5669742197593787,0.944766449553004,0.7247060417451546,0.5876451025926612,0.8345941656213486,0.6511950323988388,0.27870691046606344,0.8044540320751612,2.718674151855211,0.3166048179557207,4.687030501093085,7,0.2977091700566655,0.9566856021369244,0.7210483752336014,0,0,skilled_tradesperson,income_bridge,1
338.0254895910256,0.8725720992858745,0.3575187728757558,0.6823145544374244,0.42456673402664696,0.7757078345591992,0.6421718690671345,0.8966054112706968,0.6818953932001625,1.6388930651184015,0.15336556703835363,2.3879257808420054,6,0.2734589341212588,2.2866961802607633,0.44975534112849586,1,0,platform_worker,emergency_micro,0
682.1902504375224,0.6864891405450346,0.8858288586500469,0.7829371043540301,0.8542726610176817,0.7942030801073457,0.8150813629725464,0.6648243868020367,0.7315225556058967,1.729414734195571,0.19876816431278307,8.83655954240557,5,0.5870083735579203,1.1769360525176238,0.46753187984105515,1,0,platform_worker,income_bridge,0
608.7047068238171,0.6841578435596913,0.7887853667096978,0.7556112420483968,0.32428257140171585,0.9872327671660757,0.8781290267848961,0.6148388871707722,0.5410077485551504,1.8508094760596274,0.16895428638552087,2.777018409808272,10,0.23395752409519027,7.445793885576627,0.30547483633878636,1,0,platform_worker,income_bridge,0
570.0992649534132,0.6489697355216246,0.9331681985739176,0.9497725013772899,0.9839093620090807,0.8099469999498855,0.7410639037424533,0.6001692161268749,0.5575007638489415,1.0746733579025343,0.39437247350689686,2.874351971524548,11,0.6151851601377178,4.180838957294898,0.48814403700387243,0,1,street_vendor,emergency_micro,0
609.1760776535502,0.8093992512563786,0.4409002001162816,0.5581498376077282,0.6421709396908282,0.9456112600375174,0.9282592544232877,0.7309681355670669,0.928191097305239,2.1057896260904574,0.25110710575099915,8.128848678534787,8,0.5189962830052574,1.5039170411840694,0.3320152591209862,0,1,street_vendor,income_bridge,0
401.24310853991074,0.7522226441728944,0.5319512178790676,0.5577161310968429,0.5260349420731538,0.7421703900005406,0.27321885886444874,0.859720396479474,0.6166446215733755,1.3674179718247694,0.4266457028973817,1.3656602000587208,8,0.1193453656496204,1.795532496559804,0.5737155160583155,0,0,freelancer,growth,0
578.0328112162488,0.6009006085686691,0.778034981632474,0.969039475721785,0.7833279072537451,0.7112416648506856,0.7238376855760776,0.5685911682670639,0.6751834590022816,1.7900405596581275,0.34839083783835234,1.6044153047456395,14,0.29552031012437424,2.2899671575145537,0.6238154112150087,1,0,platform_worker,growth,0
635.7112571511747,0.6515452418070836,0.6077290497979239,0.7233509983048357,0.45515460634684823,0.6026551166357691,0.7671309085420217,0.9739450893442143,0.9350685357836601,1.8086187493897679,0.5592254670871556,2.3681781108194437,10,0.1804285394539528,0.723676290408038,0.5110360156240601,0,0,skilled_tradesperson,income_bridge,0
747.7894044741516,0.3705898841647541,0.6736489360781452,0.6229368189849228,0.8226933893326173,0.40405981095721644,0.8182311947466383,0.6912095141559375,0.7338336713133733,1.6950674252760005,0.23669564816894703,3.0541931974201577,7,0.26032306638647407,0.9065154941154627,0.5302771337799469,0,0,freelancer,income_bridge,0
548.1729781726352,0.602586683221613,0.8214684577569734,0.7903076263255973,0.8447180977329369,0.885478047753941,0.570596688322273,0.7614517662875678,0.7258987660892707,2.005496381209244,0.21686277140503094,1.3956216553726155,11,0.24669324158992995,2.5978355171211347,0.8209353649306583,0,1,street_vendor,emergency_micro,1
519.1506397106813,0.5613760093887605,0.49081257658935745,0.9324547618771537,0.820603295764645,0.8960116008436383,0.8683894735182748,0.6348285684047604,0.7366270080780376,1.036056992028205,0.23072636669384794,1.6867782735831485,14,0.24928882479140238,3.783874843993333,0.2895205633608212,1,0,platform_worker,growth,0
549.8242956415463,0.5578723410019837,0.9204237410647189,0.5676532826185179,0.8180380039902247,0.8368543446157582,0.23843074142232362,0.918751257725605,0.3614170821183393,3.626391289259078,0.28628505898182005,1.7112336856202566,9,0.016489361316770326,1.8472187667963547,0.17537042454201668,1,0,platform_worker,emergency_micro,1
691.5402117702074,0.6367986750185793,0.9089318516193123,0.827634041261801,0.8463985196277148,0.5603608589834796,0.6546934906187372,0.7641072628555287,0.72206342662233,1.3529214563350318,0.5752290755267115,1.6576765509510507,11,0.14858527609793676,3.912076748998032,0.27462113044880365,0,1,street_vendor,emergency_micro,1
632.8751109659685,0.7384859023879127,0.8374680522541824,0.5890809136509066,0.9230594765391175,0.8886599077537228,0.7583211850801576,0.7421778414563917,0.534648611008727,2.3647623112189753,0.4900664991619909,2.368987010425879,6,0.3372713301308621,1.0443792426437053,0.3644408524805891,0,1,street_vendor,emergency_micro,1
547.0239796232961,0.5150724212437224,0.5826158759787607,0.5324927588356537,0.5196805988181773,0.9448555805092631,0.9822629154051198,0.4942843603853467,0.946684848387794,2.4145986110596462,0.08349328504415611,4.693688102734347,4,0.1650459425381622,0.9976396223075312,0.5115430282826138,1,0,platform_worker,growth,0
651.3267433113356,0.8683063595000589,0.8904568905663662,0.817987790046724,0.8342283344663264,0.5595950413459294,0.5243991352350723,0.9515521456907764,0.8993516643339508,2.0567338062980176,0.2762232919020666,2.7877278244558426,14,0.10986381933642893,0.833656920693363,0.5728063113467761,0,0,freelancer,growth,0
